web-scraper-order,web-scraper-start-url,link,link-href,stars,stars-href
"1623597548-316","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catN‌","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catName=home-improvement&CatId=13&ltype=wholesale&SortType=default&page=4&isrefine=y","4.9","https://www.aliexpress.com/item/32874875228.html?algo_pvid=8e82fdf1-307f-44f0-ac48-51085b45a8ee&algo_exp_id=8e82fdf1-307f-44f0-ac48-51085b45a8ee-38#feedback"
"1623599607-2927","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/100006206/pet-products.html?trafficChannel=main&cat‌","https://www.aliexpress.com/category/100006206/pet-products.html?trafficChannel=main&catName=pet-products&CatId=100006206&ltype=wholesale&SortType=default&page=3&isrefine=y","4.5","https://www.aliexpress.com/item/4000023531755.html?algo_pvid=dfaedf25-d565-4b48-9f85-855ff18e754e&algo_exp_id=dfaedf25-d565-4b48-9f85-855ff18e754e-26#feedback"
"1623599366-2596","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catName=home-appliances&CatId=6&ltype=wholesale&SortType=default&page=4&isrefine=y","4.9","https://www.aliexpress.com/item/4001015082298.html?algo_pvid=95d6625d-9521-4323-88cd-23e1fa8d2ebb&algo_exp_id=95d6625d-9521-4323-88cd-23e1fa8d2ebb-18#feedback"
"1623600524-4135","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catNa‌","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catName=security-protection&CatId=30&ltype=wholesale&SortType=default&page=5&isrefine=y","4.7","https://www.aliexpress.com/item/1005002365158361.html?algo_pvid=48def0f2-a410-42bb-852a-133c7b2f8bed&algo_exp_id=48def0f2-a410-42bb-852a-133c7b2f8bed-20#feedback"
"1623597944-834","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=‌","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=main&catName=hair-extensions-wigs&CatId=200002489&ltype=wholesale&SortType=default&page=4&isrefine=y","4.8","https://www.aliexpress.com/item/1005001268525448.html?aem_p4p_detail=202106130825052565522274391790011494180#feedback"
"1623600879-4621","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main‌","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main&catName=education-office-supplies&CatId=21&ltype=wholesale&SortType=default&page=1&isrefine=y","4.6","https://www.aliexpress.com/item/1005002288092607.html?algo_pvid=a205a41c-854c-4678-bec6-0eff733e959b&algo_exp_id=a205a41c-854c-4678-bec6-0eff733e959b-29#feedback"
"1623600997-4777","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=computer-office&CatId=7&ltype=wholesale&SortType=default&page=2&isrefine=y","4.9","https://www.aliexpress.com/item/1005002319357067.html?algo_pvid=3fc2a55b-3a8e-49d0-999d-b098eb8b6eeb&algo_exp_id=3fc2a55b-3a8e-49d0-999d-b098eb8b6eeb-20#feedback"
"1623601441-5311","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/100003070/men-clothing.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/100003070/men-clothing.html?trafficChannel=main&catName=men-clothing&CatId=100003070&ltype=wholesale&SortType=default&page=1&isrefine=y","4.6","https://www.aliexpress.com/item/1005002033160809.html?algo_pvid=9b81c994-c7dc-49e1-b39d-ed38bc31a0fa&algo_exp_id=9b81c994-c7dc-49e1-b39d-ed38bc31a0fa-47#feedback"
"1623600445-4026","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/44/consumer-electronics.html?trafficChannel=main&cat‌","https://www.aliexpress.com/category/44/consumer-electronics.html?trafficChannel=main&catName=consumer-electronics&CatId=44&ltype=wholesale&SortType=default&page=2&isrefine=y","4.8","https://www.aliexpress.com/item/1005002506178185.html?algo_pvid=6b11ba28-514f-407a-a4a4-2b53b71b5161&algo_exp_id=6b11ba28-514f-407a-a4a4-2b53b71b5161-15#feedback"
"1623597746-578","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main‌","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main&catName=automobiles-motorcycles&CatId=34&ltype=wholesale&SortType=default&page=4&isrefine=y","5","https://www.aliexpress.com/item/32885330527.html?algo_pvid=e28ccbd1-946a-4bf9-b646-89e9afaf3b53&algo_exp_id=e28ccbd1-946a-4bf9-b646-89e9afaf3b53-33#feedback"
"1623599046-2211","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/322/shoes.html?trafficChannel=main&catName=shoes‌","https://www.aliexpress.com/category/322/shoes.html?trafficChannel=main&catName=shoes&CatId=322&ltype=wholesale&SortType=default&page=2&isrefine=y","4.8","https://www.aliexpress.com/item/4001139088774.html?aem_p4p_detail=202106130843271882154533669280012738020#feedback"
"1623601441-5291","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/100003070/men-clothing.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/100003070/men-clothing.html?trafficChannel=main&catName=men-clothing&CatId=100003070&ltype=wholesale&SortType=default&page=1&isrefine=y","4.5","https://www.aliexpress.com/item/1005002706124662.html?algo_pvid=9b81c994-c7dc-49e1-b39d-ed38bc31a0fa&algo_exp_id=9b81c994-c7dc-49e1-b39d-ed38bc31a0fa-21#feedback"
"1623600208-3738","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&catName=jewelry-accessories&CatId=1509&ltype=wholesale&SortType=default&page=3&isrefine=y","4.9","https://www.aliexpress.com/item/32947907864.html?algo_pvid=f953f13d-303c-4ee5-bcac-2b0d8eddb90d&algo_exp_id=f953f13d-303c-4ee5-bcac-2b0d8eddb90d-24#feedback"
"1623597984-906","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=‌","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=main&catName=hair-extensions-wigs&CatId=200002489&ltype=wholesale&SortType=default&page=3&isrefine=y","4.8","https://www.aliexpress.com/item/1005002345587869.html?algo_pvid=83d9b713-7839-4aa2-8dec-268925ca5ec9&algo_exp_id=83d9b713-7839-4aa2-8dec-268925ca5ec9-38#feedback"
"1623598397-1450","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/18/sports-entertainment.html?trafficChannel=main&cat‌","https://www.aliexpress.com/category/18/sports-entertainment.html?trafficChannel=main&catName=sports-entertainment&CatId=18&ltype=wholesale&SortType=default&page=3&isrefine=y","5","https://www.aliexpress.com/item/1005002681486179.html?aem_p4p_detail=202106130832371508494722114600011528700#feedback"
"1623598563-1659","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName‌","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName=mother-kids&CatId=1501&ltype=wholesale&SortType=default&page=4&isrefine=y","4.3","https://www.aliexpress.com/item/33039755919.html?aem_p4p_detail=202106130835244195224781121700012714381#feedback"
"1623601037-4811","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=computer-office&CatId=7&ltype=wholesale&SortType=default&page=1&isrefine=y","4.7","https://www.aliexpress.com/item/4000188199748.html?algo_pvid=47008108-1f4f-4c7a-9ddf-56083d8fd980&algo_exp_id=47008108-1f4f-4c7a-9ddf-56083d8fd980-1#feedback"
"1623599805-3184","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=home-garden&CatId=15&ltype=wholesale&SortType=default&page=3&isrefine=y","4.8","https://www.aliexpress.com/item/1005001635704156.html?algo_pvid=eeca7cda-c0b1-4b86-a73d-eebe30188a99&algo_exp_id=eeca7cda-c0b1-4b86-a73d-eebe30188a99-14#feedback"
"1623598151-1107","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=beauty-health&CatId=66&ltype=wholesale&SortType=default&page=4&isrefine=y","4.8","https://www.aliexpress.com/item/33032245120.html?algo_pvid=dcee8e1e-8423-4dfc-a743-a923ed19e8b9&algo_exp_id=dcee8e1e-8423-4dfc-a743-a923ed19e8b9-16#feedback"
"1623601037-4852","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=computer-office&CatId=7&ltype=wholesale&SortType=default&page=1&isrefine=y","4.6","https://www.aliexpress.com/item/1005002436771896.html?algo_pvid=47008108-1f4f-4c7a-9ddf-56083d8fd980&algo_exp_id=47008108-1f4f-4c7a-9ddf-56083d8fd980-35#feedback"
"1623601077-4919","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChanne‌","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChannel=main&catName=cellphones-telecommunications&CatId=509&ltype=wholesale&SortType=default&page=5&isrefine=y","4.8","https://www.aliexpress.com/item/1005001704611020.html?aem_p4p_detail=202106130917179598242165079660011726131#feedback"
"1623598844-2038","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=t‌","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=toys-hobbies&CatId=26&ltype=wholesale&SortType=default&page=2&isrefine=y","4.8","https://www.aliexpress.com/item/1005002370254602.html?algo_pvid=3441e219-2b07-4d25-b3f6-464d9e5d35b1&algo_exp_id=3441e219-2b07-4d25-b3f6-464d9e5d35b1-32#feedback"
"1623599247-2470","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catName=luggage-bags&CatId=1524&ltype=wholesale&SortType=default&page=2&isrefine=y","4.8","https://www.aliexpress.com/item/4000241671456.html?algo_pvid=9530f6df-a023-4858-86d4-ef3df7700b48&algo_exp_id=9530f6df-a023-4858-86d4-ef3df7700b48-45#feedback"
"1623600721-4392","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main‌","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main&catName=education-office-supplies&CatId=21&ltype=wholesale&SortType=default&page=5&isrefine=y","4.8","https://www.aliexpress.com/item/4000099224310.html?aem_p4p_detail=202106130911225897091538640830011715345#feedback"
"1623597627-419","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catN‌","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catName=home-improvement&CatId=13&ltype=wholesale&SortType=default&page=2&isrefine=y","4.7","https://www.aliexpress.com/item/4000785282969.html?aem_p4p_detail=202106130819481588430481883350011480723#feedback"
"1623599848-3268","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=home-garden&CatId=15&ltype=wholesale&SortType=default&page=2&isrefine=y","4.8","https://www.aliexpress.com/item/32932152545.html?aem_p4p_detail=20210613085645337560069437200011646990#feedback"
"1623599208-2410","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catName=luggage-bags&CatId=1524&ltype=wholesale&SortType=default&page=3&isrefine=y","4.8","https://www.aliexpress.com/item/1005001681665201.html?algo_pvid=70dd4700-7bcb-4a66-9311-0790f67f6504&algo_exp_id=70dd4700-7bcb-4a66-9311-0790f67f6504-41#feedback"
"1623598722-1888","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=t‌","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=toys-hobbies&CatId=26&ltype=wholesale&SortType=default&page=5&isrefine=y","4.9","https://www.aliexpress.com/item/1005001749105606.html?aem_p4p_detail=202106130838029664592275250220011559434#feedback"
"1623598524-1613","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName‌","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName=mother-kids&CatId=1501&ltype=wholesale&SortType=default&page=5&isrefine=y","4.8","https://www.aliexpress.com/item/4001199957543.html?algo_pvid=73312ae1-bdbc-4602-8a98-564420b822bc&algo_exp_id=73312ae1-bdbc-4602-8a98-564420b822bc-37#feedback"
"1623601279-5151","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/100003070/men-clothing.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/100003070/men-clothing.html?trafficChannel=main&catName=men-clothing&CatId=100003070&ltype=wholesale&SortType=default&page=5&isrefine=y","4.9","https://www.aliexpress.com/item/1005002277567612.html?algo_pvid=8acaf2cc-be0b-4db3-bf5d-cc279caaf3bd&algo_exp_id=8acaf2cc-be0b-4db3-bf5d-cc279caaf3bd-13#feedback"
"1623598927-2120","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/322/shoes.html?trafficChannel=main&catName=shoes‌","https://www.aliexpress.com/category/322/shoes.html?trafficChannel=main&catName=shoes&CatId=322&ltype=wholesale&SortType=default&page=5&isrefine=y","4.5","https://www.aliexpress.com/item/1005002321102782.html?algo_pvid=71b65e5e-b67d-422f-a19e-901c42d25efa&algo_exp_id=71b65e5e-b67d-422f-a19e-901c42d25efa-34#feedback"
"1623598151-1094","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=beauty-health&CatId=66&ltype=wholesale&SortType=default&page=4&isrefine=y","4.7","https://www.aliexpress.com/item/32948142572.html?algo_pvid=dcee8e1e-8423-4dfc-a743-a923ed19e8b9&algo_exp_id=dcee8e1e-8423-4dfc-a743-a923ed19e8b9-6#feedback"
"1623601640-5434","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/100003109/women-clothing.html?trafficChannel=main&‌","https://www.aliexpress.com/category/100003109/women-clothing.html?trafficChannel=main&catName=women-clothing&CatId=100003109&ltype=wholesale&SortType=default&page=1&isrefine=y","4.7","https://www.aliexpress.com/item/1005001345608883.html?aem_p4p_detail=20210613092641192744012828510012947168#feedback"
"1623600997-4793","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=computer-office&CatId=7&ltype=wholesale&SortType=default&page=2&isrefine=y","4.8","https://www.aliexpress.com/item/32860570579.html?algo_pvid=3fc2a55b-3a8e-49d0-999d-b098eb8b6eeb&algo_exp_id=3fc2a55b-3a8e-49d0-999d-b098eb8b6eeb-33#feedback"
"1623598397-1427","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/18/sports-entertainment.html?trafficChannel=main&cat‌","https://www.aliexpress.com/category/18/sports-entertainment.html?trafficChannel=main&catName=sports-entertainment&CatId=18&ltype=wholesale&SortType=default&page=3&isrefine=y","4.1","https://www.aliexpress.com/item/1005002605044540.html?algo_pvid=e1a5c8b6-0762-4f15-8830-ce781ff1c160&algo_exp_id=e1a5c8b6-0762-4f15-8830-ce781ff1c160-10#feedback"
"1623598151-1088","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=beauty-health&CatId=66&ltype=wholesale&SortType=default&page=4&isrefine=y","4.9","https://www.aliexpress.com/item/4000585965263.html?algo_pvid=dcee8e1e-8423-4dfc-a743-a923ed19e8b9&algo_exp_id=dcee8e1e-8423-4dfc-a743-a923ed19e8b9-1#feedback"
"1623599971-3424","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1511/watches.html?trafficChannel=main&catName=wat‌","https://www.aliexpress.com/category/1511/watches.html?trafficChannel=main&catName=watches&CatId=1511&ltype=wholesale&SortType=default&page=4&isrefine=y","4.7","https://www.aliexpress.com/item/1005001961869000.html?algo_pvid=5cd26528-3903-4816-a0f7-71d7f1d7c839&algo_exp_id=5cd26528-3903-4816-a0f7-71d7f1d7c839-40#feedback"
"1623600800-4488","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main‌","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main&catName=education-office-supplies&CatId=21&ltype=wholesale&SortType=default&page=3&isrefine=y","5","https://www.aliexpress.com/item/1005002632019351.html?algo_pvid=a31c21aa-1d86-4cac-8ab8-9b5fe8f68f82&algo_exp_id=a31c21aa-1d86-4cac-8ab8-9b5fe8f68f82-7#feedback"
"1623597746-561","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main‌","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main&catName=automobiles-motorcycles&CatId=34&ltype=wholesale&SortType=default&page=4&isrefine=y","4.6","https://www.aliexpress.com/item/1005002487415577.html?algo_pvid=e28ccbd1-946a-4bf9-b646-89e9afaf3b53&algo_exp_id=e28ccbd1-946a-4bf9-b646-89e9afaf3b53-15#feedback"
"1623599287-2474","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catName=luggage-bags&CatId=1524&ltype=wholesale&SortType=default&page=1&isrefine=y","4.4","https://www.aliexpress.com/item/1005002604843149.html?algo_pvid=e672d8f4-7a00-4c88-a912-36b32916b9c6&algo_exp_id=e672d8f4-7a00-4c88-a912-36b32916b9c6-1#feedback"
"1623598563-1634","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName‌","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName=mother-kids&CatId=1501&ltype=wholesale&SortType=default&page=4&isrefine=y","5","https://www.aliexpress.com/item/1005002618758692.html?algo_pvid=cb56160b-6ba2-4194-88e7-d174159267d5&algo_exp_id=cb56160b-6ba2-4194-88e7-d174159267d5-8#feedback"
"1623597785-628","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main‌","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main&catName=automobiles-motorcycles&CatId=34&ltype=wholesale&SortType=default&page=3&isrefine=y","5","https://www.aliexpress.com/item/1005001823919098.html?algo_pvid=c3a72d63-0a53-485b-92c7-cdaff539ff0d&algo_exp_id=c3a72d63-0a53-485b-92c7-cdaff539ff0d-29#feedback"
"1623597944-829","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=‌","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=main&catName=hair-extensions-wigs&CatId=200002489&ltype=wholesale&SortType=default&page=4&isrefine=y","4.8","https://www.aliexpress.com/item/1005002176116872.html?algo_pvid=a0138be3-ee70-43d9-94f9-9e3f64b471fd&algo_exp_id=a0138be3-ee70-43d9-94f9-9e3f64b471fd-15#feedback"
"1623601362-5230","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/100003070/men-clothing.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/100003070/men-clothing.html?trafficChannel=main&catName=men-clothing&CatId=100003070&ltype=wholesale&SortType=default&page=3&isrefine=y","5","https://www.aliexpress.com/item/1005002624309061.html?algo_pvid=de5e9e42-f2bf-4441-a077-d664040cfc97&algo_exp_id=de5e9e42-f2bf-4441-a077-d664040cfc97-41#feedback"
"1623598484-1567","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/18/sports-entertainment.html?trafficChannel=main&cat‌","https://www.aliexpress.com/category/18/sports-entertainment.html?trafficChannel=main&catName=sports-entertainment&CatId=18&ltype=wholesale&SortType=default&page=1&isrefine=y","4.7","https://www.aliexpress.com/item/1005002313049521.html?aem_p4p_detail=2021061308340013897773132868800011548077#feedback"
"1623601520-5354","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/100003109/women-clothing.html?trafficChannel=main&‌","https://www.aliexpress.com/category/100003109/women-clothing.html?trafficChannel=main&catName=women-clothing&CatId=100003109&ltype=wholesale&SortType=default&page=4&isrefine=y","5","https://www.aliexpress.com/item/1005002580351053.html?algo_pvid=00f47b3d-ce9f-4f0e-b690-82e657be0cae&algo_exp_id=00f47b3d-ce9f-4f0e-b690-82e657be0cae-30#feedback"
"1623598722-1867","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=t‌","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=toys-hobbies&CatId=26&ltype=wholesale&SortType=default&page=5&isrefine=y","5","https://www.aliexpress.com/item/1005002618820249.html?algo_pvid=f1b2d2a2-13e7-4a27-b77d-4dd5d70959e0&algo_exp_id=f1b2d2a2-13e7-4a27-b77d-4dd5d70959e0-20#feedback"
"1623598111-1074","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=beauty-health&CatId=66&ltype=wholesale&SortType=default&page=5&isrefine=y","4.9","https://www.aliexpress.com/item/1005002311937218.html?algo_pvid=13d8ed65-d63b-40c7-a26e-dfcdc35946b0&algo_exp_id=13d8ed65-d63b-40c7-a26e-dfcdc35946b0-37#feedback"
"1623599129-2276","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catName=luggage-bags&CatId=1524&ltype=wholesale&SortType=default&page=5&isrefine=y","4.7","https://www.aliexpress.com/item/1005001274959604.html?aem_p4p_detail=202106130844462050115657805040011592592#feedback"
